site,Plot ID,Plot ID_input,Plant ID,Plant No. in plot,Leaf No. (n),"Leaf Length, L(n), >2.5cm","L(n+1), <2.5cm",Leaf No. (n),"Leaf Length, L(n), >2.5cm","L(n+1), <2.5cm",Leaf No. (n),"Leaf Length, L(n), >2.5cm","L(n+1), <2.5cm",PIT1,PIT2,PIT3,Planting Date,T1 Date,T2Date,T3Date,T1 (DAP),T2(DAP),T3(DAP)
2,323,,P3,,4,3.3,0.3,5,4.6,0.7,5,7.5,1.7,4.115781427,5.32387287,5.740167731,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,324,,P1,,2,11.2,1.9,4,3,0.4,4,2.7,0.9,2.845305761,4.090486517,4.070052959,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,324,,P2,,2,6.9,0.8,3,7,2.3,5,8,2.2,2.471177978,3.925083978,5.900979909,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,324,,P3,,2,8.5,2,4,5.4,0.2,4,16.5,2.2,2.845780203,4.233660904,4.936556067,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,325,,P1,,3,4,1,5,3.1,1.3,6,4.2,2.3,3.339035953,5.247528206,6.861532689,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,325,,P2,,3,8.5,2,5,6.6,1.5,7,5.9,2.4,3.845780203,5.655221343,7.954616189,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,325,,P3,,4,2.5,0.7,5,7.7,2,7,4.4,1.9,4,5.834472223,7.67319246,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,326,,P1,,2,5.5,1.5,4,3.5,1.2,5,3.7,0.3,2.606840365,4.314330362,5.156048724,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,326,,P2,,3,3.5,1.7,3,3.7,1.9,4,6,1.9,3.465941089,3.588228777,4.76133967,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,326,,P3,,3,3,1.2,4,3.3,1,5,6.3,1.9,3.198977847,4.232537492,5.771053792,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,327,,P1,,1,7.3,2.1,4,3.2,0.3,4,6.8,1.7,1.860062438,4.10428694,4.721803326,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,327,,P2,,3,4.5,0.7,5,3.2,1.1,6,10,2.4,3.315886565,5.231176892,6.971395469,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,327,,P3,,3,3.4,1,4,5,1.2,5,3.6,0.2,3.251259089,4.485697734,5.126157859,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,328,,P1,,2,4.1,0.5,4,5,1.9,5,7.7,2,2.235106797,4.716368979,5.834472223,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,328,,P2,,3,5.5,1.5,5,2.8,0.8,6,4.1,1.2,3.606840365,5.090462991,6.40262893,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,328,,P3,,3,2.5,1,3,6.4,1.7,5,3.2,0.2,3,3.709081026,5.089035953,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,329,,P1,,5,3.2,1.5,6,3.8,1.5,7,4.2,0.6,5.32580802,6.450450928,7.26660727,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,329,,P2,,4,4.5,1.5,4,8,1.5,6,6.5,2.3,4.535026479,4.694843002,6.91973995,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,329,,P3,,3,5.5,1,4,6,2,6,3,0.2,3.462506668,4.796885986,6.067325767,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,330,,P1,,2,10.5,1.5,4,2.8,0.4,5,5.3,1.4,2.737487559,4.058239424,5.564450547,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,330,,P2,,3,7,2,5,4.5,0.9,6,4,0.2,3.821878873,5.365212389,6.156891066,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,330,,P3,,3,3,1,4,4.1,0.8,5,4.1,0.9,3.165956233,4.302727496,5.326242003,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,331,,P1,,2,6.5,1.5,3,3.6,0.3,4,5,0.2,2.651631515,3.146743184,4.215338279,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,331,,P2,,2,8.5,1.7,3,8.7,2.1,5,3.1,0.2,2.760374428,3.877335624,5.078483741,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,331,,P3,,3,6,1.7,5,2.9,1.3,5,8,2.4,3.694193217,5.184982436,5.966093923,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,332,,P1,,2,10,1.5,4,3.3,0.7,4,12.7,1.9,2.730736259,4.179048239,4.855540403,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,332,,P2,,3,2.5,0.5,4,6.2,1.5,4,7,1.4,3,4.640031487,4.639738513,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,332,,P3,,3,9.5,1,5,3.9,0.7,5,5.7,1.5,3.592993351,5.258891761,5.617359389,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,333,,P1,,3,4,0.5,4,2.7,2,5,12.5,1.3,3.226023968,4.256447396,5.711082107,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,333,,P2,,4,3,1,5,8.6,2.2,7,3,0.2,4.165956233,5.906232731,7.067325767,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,333,,P3,,3,8,1.5,5,4.2,1.8,6,7.4,1.4,3.694843002,5.612292108,6.651762287,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,334,,P1,,2,3.2,0.5,4,4.6,0.6,5,4.4,1.9,2.132985156,4.299362257,5.67319246,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,334,,P2,,3,2.5,0.5,4,3.7,0.4,5,6.6,2,3,4.176228507,5.813100467,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,334,,P3,,3,2.5,0.5,4,5.4,1.7,6,3,0.4,3,4.666315749,6.090486517,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,335,,P1,,3,8.5,1.5,4,2.6,0.2,5,8.9,2.2,3.705508294,4.015291028,5.908533251,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,335,,P2,,3,8.6,1.5,5,3.1,0.7,6,3.4,1.6,3.707480689,5.144556613,6.407928101,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,335,,P3,,3,7,1.3,3,8.5,1.2,5,3.2,0.3,3.611577877,3.625094523,5.10428694,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,336,,P1,,2,6.5,0.5,3,5.5,1.2,4,5.6,1.8,2.372526437,3.517895177,4.710563987,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,336,,P2,,3,2.5,1,4,5.7,2.3,5,7.6,1.2,3,4.908125215,5.602362899,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,336,,P3,,3,6.5,1,5,5.7,2.3,5,2.6,0.2,3.510476725,5.908125215,5.015291028,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,337,,P1,,2,6.5,0.5,3,2.6,0.5,4,3.2,9,2.372526437,3.023789469,3.761274209,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,337,,P2,,1,5.5,2,3,5.9,0.2,4,2.6,0.2,1.779415431,3.253712354,4.015291028,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,337,,P3,,2,4,0.5,4,4,1,5,2.6,0.2,2.226023968,4.339035953,5.015291028,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,338,,P1,,4,2.5,0.5,5,0.3,1.8,5,7.4,2.4,4,6.183341611,5.963746371,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,338,,P2,,3,7,2,5,2.8,1.1,5,3.4,1.5,3.821878873,5.121296762,5.375755616,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,338,,P3,,3,3.2,0.5,4,8.6,1.4,4,7.9,2.4,3.132985156,4.680591803,4.965735941,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,339,,P1,,3,7,2,5,3.6,1.4,5,5.1,2.4,3.821878873,5.386085692,5.945843033,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,339,,P2,,3,4,1,5,2.6,1.1,5,4.9,2.3,3.339035953,5.04559481,5.889754418,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,339,,P3,,4,3,1.2,5,11.7,2.1,6,2.6,0.4,4.198977847,5.898493153,6.02095345,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,340,,P1,,2,6.5,0.5,3,6.2,0.4,3,13.4,2.2,2.372526437,3.331379633,3.929248639,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,340,,P2,,3,3.5,0.5,3,4.5,0.7,4,2.6,0.2,3.172912525,3.315886565,4.015291028,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,340,,P3,,2,2.5,0.7,3,4.5,0.7,3,5.7,1.3,2,3.315886565,3.557590405,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,341,,P1,,2,5.5,1,2,7.6,4.6,4,3.9,1,2.462506668,4.214450021,4.326740252,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,341,,P2,,3,2.5,0.5,1,7.5,1.6,4,4,1.3,3,1.711122222,4.418178702,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,341,,P3,,2,2.8,1,2,5.5,0.4,4,2.6,0.5,2.11006852,2.30081865,4.023789469,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,342,,P1,,2,7,1,3,4.5,0.2,3,9.4,0.8,2.529119712,3.188785539,3.53753971,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,342,,P2,,1,7,2.2,3,2.6,0.9,3,2.6,0.2,1.889556297,3.036970261,3.015291028,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,342,,P3,,1,4.5,2,2,14.2,1.7,3,4,0.1,1.724830143,2.818307741,3.127410948,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,343,,P1,,3,3,0.4,5,3.6,1.2,4,7.8,2,3.090486517,5.331912466,4.83604159,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,343,,P2,,3,2.6,0.2,4,4.6,1.9,4,10.5,2,3.015291028,4.689622149,4.865432533,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,343,,P3,,3,2.6,0.2,4,6.4,1.8,4,8.6,2.4,3.015291028,4.741031822,4.968015197,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,344,,P1,,3,6,0.4,4,2.9,1,5,3.1,1.1,3.323283792,4.139399369,5.207618043,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,344,,P2,,4,2.7,0.9,5,6.8,2.2,7,5.5,2.6,4.070052959,5.886719266,8.052347564,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,344,,P3,,4,4.3,1.2,6,3.3,0.7,7,6.1,1.7,4.424921309,6.179048239,7.698149489,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,345,,P1,,1,6.9,1.8,3,7.8,1.8,5,5.5,1.6,1.755529082,3.775969609,5.638559138,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,345,,P2,,3,4.2,1.7,4,7,0.9,5,2.7,1.7,3.573597429,4.501942252,5.166357821,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,345,,P3,,3,4.2,0.9,3,6.5,1.9,5,2.6,1.1,3.336781761,3.776871233,5.04559481,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,346,,P1,,2,13,1.8,3,14.5,0.3,3,21.5,1.1,2.833850766,3.453275623,3.72383061,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,346,,P2,,2,4.6,0.2,3,3.7,0.2,3,12.5,1.9,2.194471917,3.134363569,3.8543232,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,346,,P3,,3,3.9,1,4,7.6,1.5,5,5.6,2.3,3.326740252,4.685196936,5.906297793,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,347,,P1,,2,9,0.3,3,6.6,0.8,4,5,1.3,2.376612617,3.460038311,4.514557746,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,347,,P2,,2,3.9,0.3,3,2.6,0.4,3,9.3,2.1,2.173370215,3.02095345,3.882833092,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,347,,P3,,2,7.6,0.9,3,4.8,0.3,3,12.5,1.8,2.521140356,3.235276578,3.830488183,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,348,,P1,,2,6.9,0.6,3,6.7,1,5,4.4,1.1,2.415678307,3.51827606,5.407787714,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,348,,P2,,3,5.5,1.6,4,6,1.4,5,5.7,1.8,3.638559138,4.601577969,5.715008323,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,348,,P3,,2,9.7,2,3,10.8,1.4,4,6.7,1.9,2.858678556,3.716202876,4.782236816,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,349,,P1,,2,8.6,1.8,3,13.7,1.9,4,7.3,1.2,2.789955751,3.861082754,4.593493373,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,349,,P2,,3,2.6,1,4,6.1,2.2,5,2.7,1.4,3.041046827,4.874652447,5.117179414,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,349,,P3,,3,9,2.4,5,8.2,1.9,5,5.3,2,3.969115329,5.812322677,5.771031405,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,350,,P1,,3,3.8,1.4,5,3.9,1.2,6,4.8,0.3,3.419327236,5.37728243,6.235276578,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,350,,P2,,2,5.2,1.1,3,8.9,1.9,4,7.5,2.3,2.47147689,3.822278649,4.929456819,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,350,,P3,,2,7.4,0.4,4,2.6,0.2,4,10.2,2.4,2.371924105,4.015291028,4.971786952,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,351,,P1,,3,6,2.4,5,6.4,2,6,8.1,1.2,3.955448644,5.808155959,6.615630878,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,351,,P2,,3,5.2,1.5,4,7.9,1.5,5,7.5,2.3,3.589102085,4.692532595,5.929456819,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,351,,P3,,3,3,0.3,5,4.9,1.4,7,2.7,1.6,3.079181246,5.537168235,7.147083257,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,352,,P1,,3,2.6,0.2,4,3.8,0.9,5,3.4,0.9,3.015291028,4.290698072,5.231341798,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,352,,P2,,3,5.4,1,4,7.3,2.2,6,4.5,2,3.456658384,4.893420409,6.724830143,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,352,,P3,,2,7.7,0.4,3,4,2.4,5,6.7,1,2.380363615,3.920086243,5.51827606,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,353,,P1,,4,2.7,0.4,5,2.9,0.3,5,7.6,2.3,4.040303393,5.065421202,5.930238555,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,353,,P2,,3,3,0.2,4,5.1,1.1,5,2.8,0.5,3.067325767,4.464786294,5.065782959,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,353,,P3,,3,4.5,0.2,4,3.6,1.2,5,3.8,0.2,3.188785539,4.331912466,5.142203774,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,354,,P1,,2,6,0.3,3,3.1,0.2,5,2.1,1.2,2.292238644,3.078483741,4.688440907,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,354,,P2,,2,7.8,2.4,3,10.2,0.9,3,13.4,2.2,2.965365612,3.579177432,3.929248639,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,354,,P3,,2,5,0.7,3,6.4,0.5,4,3.5,0.6,2.352546996,3.368710521,4.190788395,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,355,,P1,,3,3.5,1,3,7.6,2,5,8.1,2.2,3.268584118,3.832851406,5.90192365,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,355,,P2,,2,9.6,1,3,3,0.5,5,2.6,0.2,2.594877672,3.101755598,5.015291028,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,355,,P3,,3,6.5,1,4,5.7,0.9,5,4,1.8,3.510476725,4.44650749,5.588602504,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,356,,P1,,2,5.5,1,3,5.9,0.6,4,3,0.3,2.462506668,3.375653991,4.079181246,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,356,,P2,,4,2.5,0.7,4,3.7,0.4,5,4.8,1.3,4,4.176228507,5.49938707,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,356,,P3,,3,2.5,1,4,4.5,0.4,4,10.3,2.3,3,4.242850109,4.944383888,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,357,,P1,,3,2.5,0.5,4,2.8,0.3,4,7.7,1.7,3,4.050738306,4.74469449,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,357,,P2,,3,6.5,1.8,4,2.2,0.3,5,8.5,2.4,3.744158802,3.935840476,5.967719376,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,357,,P3,,3,4,1.5,4,7,1.7,5,5.6,2.1,3.479190061,4.727501298,5.822238798,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,358,,P1,,3,5.5,1,5,3.3,1.1,6,4.8,2,3.462506668,5.252711297,6.74511534,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,358,,P2,,3,3.2,0.8,4,3.1,0.6,5,3,0.7,3.178071905,4.130987545,5.12528218,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,358,,P3,,2,3.5,0.6,2,10.6,0.8,2,12.5,2.1,2.190788395,2.559042042,2.902256846,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,359,,P1,,2,10,1.2,5,2.7,0.2,4,6.7,1.6,2.653831157,5.029569811,4.688369605,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,359,,P2,,2,10,2,3,13.2,2.1,5,2.6,0.1,2.861353116,3.905154037,5.012037922,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,359,,P3,,3,3.5,1.6,4,2.8,0.3,4,9.9,2.1,3.429854005,4.050738306,4.887557282,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,360,,P1,,3,3.5,1,4,4.7,0.4,5,3.3,0.5,3.268584118,4.256213222,5.147123206,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,360,,P2,,3,3.5,2,4,12.7,0.9,5,3,0.7,3.601255797,4.614028818,5.12528218,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,360,,P3,,3,7,1.2,5,2.6,0.2,6,4,0.5,3.583820638,5.015291028,6.226023968,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,361,,P1,,2,6.1,1.1,3,8,2.3,5,6.4,1.1,2.52072924,3.933109153,5.533795437,5/6/2016,5/30/2016,5/30/2016,6/3/2016,24,24,28
2,361,,P2,,2,5.9,0.3,3,5.5,1.2,5,2.7,0.9,2.288245449,3.517895177,5.070052959,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,361,,P3,,2,7.7,1.7,,,,,,,2.74469449,#NUM!,#NUM!,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,362,,P1,,2,7,0.9,4,3.8,0.6,5,10,1.8,2.501942252,4.22684163,#REF!,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,362,,P2,,3,3.8,0.5,4,5.8,2.4,6,8,1.7,3.206449571,4.953736973,6.750994853,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,362,,P3,,3,3,0.7,3,8.4,2.1,5,5.3,0.6,3.12528218,3.874230617,5.344918475,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,363,,P1,,3,2.7,0.5,4,4.8,1.4,6,3.7,0.8,3.045636319,4.529422985,6.255989642,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,363,,P2,,3,3.2,0.6,4,3.9,0.8,5,6.3,1.8,3.147469267,4.280714713,5.737776359,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,363,,P3,,3,4.7,1.2,4,6.7,1.5,6,3.3,0.7,3.462388545,4.65868559,6.179048239,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,364,,P1,,4,4.2,1.3,6,3.3,1,7,8.8,2.1,4.44238495,6.232537492,7.878314044,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,364,,P2,,4,4.8,1.4,6,3.5,0.9,7,4.7,1.7,4.529422985,6.247747897,7.620759673,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,364,,P3,,3,7.3,2,6,2.8,0.5,8,3.3,0.7,3.827652067,6.065782959,8.179048239,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,365,,P1,,3,6.9,1.1,5,2.3,2.1,5,12.3,0.6,3.552894276,4.083434329,5.52751139,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,365,,P2,,3,6.6,2.3,5,5.2,1.1,6,7.7,0.3,3.920902361,5.47147689,6.346644884,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,365,,P3,,2,7.9,1.9,4,6.4,1.7,6,4.3,0.3,2.807413939,4.709081026,6.203683156,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,366,,P1,,2,10.8,2.3,4,4.9,1.1,5,9.7,2.2,2.946088443,4.45045398,5.913839669,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,366,,P2,,3,3,0.4,4,7.2,1.7,6,4.7,1.4,3.090486517,4.732819468,6.521242546,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,366,,P3,,3,3.2,0.5,4,6.3,1.5,6,6.8,2.2,3.132985156,4.644044922,6.886719266,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,367,,P1,,2,12.8,0.4,3,4.5,0.3,5,4.2,0.4,2.471228762,3.217051613,5.220634198,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,367,,P2,,3,4.7,0.6,4,7.1,1.3,5,10.4,1.4,3.306682577,4.614823165,5.710861822,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,367,,P3,,2,12.3,2,3,5.9,1.4,,,,2.877154177,3.596922829,#NUM!,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,368,,P1,,3,7.8,2.4,6,3.8,1.1,8,5.7,2.2,3.965365612,6.337753822,8.865722492,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,368,,P2,,4,2.9,1.1,6,4.1,1.8,8,7.3,2.4,4.153104931,6.600942731,8.963302959,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,368,,P3,,3,4.4,1.4,5,6.6,2.1,8,3.4,1,3.493666808,5.847743893,8.251259089,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,369,,P1,,3,8.5,1.3,5,5.5,1.1,7,3.6,1.1,3.651741063,5.489896102,7.307553842,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,369,,P2,,2,9.4,2.3,4,5.6,1.3,6,2.8,0.6,2.940771718,4.552228552,6.073568795,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,369,,P3,,3,4.1,0.6,4,6.2,0.6,5,8.8,2.1,3.257411281,4.388913383,5.878314044,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,370,,P1,,3,2.8,0.6,4,5.4,1.1,4,4.3,2.1,3.073568795,4.484013359,4.756719942,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,370,,P2,,2,4.8,0.4,3,3.2,0.7,5,9,0.8,2.262514967,3.162426566,5.529231,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,370,,P3,,2,7.1,0.6,3,6.6,1.2,4,7.1,1.9,2.42243532,3.569455934,4.791815861,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,371,,P1,,1,7.6,1.6,2,8.6,1.8,3,10.7,1.5,1.713577869,2.789955751,3.740008561,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,371,,P2,,2,6.8,1.2,3,5.8,1.4,5,3.5,0.8,2.576865716,3.592075182,5.227976658,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,371,,P3,,2,4.6,0.6,2,10.3,2.4,3,10.5,1.3,2.299362257,2.971975911,3.686968393,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,372,,P1,,2,6.2,0.5,3,4.9,1.6,4,7.3,1.1,2.360749824,3.601255797,4.566207283,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,372,,P2,,2,10.2,1.8,3,3.1,0.6,4,6.2,1.3,2.810616934,3.130987545,4.581402679,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,372,,P3,,3,2.9,0.4,4,4.7,1.6,6,3.6,1,3.074921704,4.585835066,6.284669747,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,373,,P1,,4,4.8,1.8,6,6.5,2,4,7.3,0.4,4.665075174,6.810679502,4.368981648,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,373,,P2,,4,3.8,1,6,6.4,2.2,4,6.4,0.5,4.31364045,6.880287968,4.368710521,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,373,,P3,,4,3.9,1.5,6,4.7,1.7,6,14.4,1.2,4.465390366,6.620759673,6.704629075,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,374,,P1,,2,7.4,2.1,5,6.3,2,7,3.8,0.5,2.861574051,5.805522857,7.206449571,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,374,,P2,,3,5.6,1.7,5,3.9,1.1,7,4.5,0.8,3.676495197,5.351345213,7.340307744,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,374,,P3,,3,2.7,0.6,4,9.3,2.3,6,4.1,0.9,3.051168272,4.940318307,6.326242003,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
2,375,,P1,,2,6.8,1.2,4,3,0.9,5,7.3,1.8,2.576865716,4.151433285,5.765368933,5/6/2016,5/25/2016,5/30/2016,6/3/2016,19,24,28
