Period,time,Tavg,Tmin,Tmax,srad
5/22/2016,1:00,22.46111111,22.28888889,22.6,0
5/22/2016,2:00,22.67777778,22.58888889,22.77777778,0
5/22/2016,3:00,22.32777778,22.17777778,22.42222222,0
5/22/2016,4:00,22.04444444,21.98888889,22.07222222,0
5/22/2016,5:00,21.68333333,21.47777778,21.91111111,1.86
5/22/2016,6:00,21.88888889,21.42777778,22.53888889,81.54
5/22/2016,7:00,23.50555556,22.92222222,24.08888889,274.9
5/22/2016,8:00,24.99444444,24.47777778,25.45,470.78
5/22/2016,9:00,26.60555556,25.98888889,27.41111111,659.52
5/22/2016,10:00,27.92222222,27.58888889,28.37777778,809.5
5/22/2016,11:00,28.54444444,28.08888889,29.03888889,777.1
5/22/2016,12:00,29.51666667,29.18888889,29.87777778,925.5
5/22/2016,13:00,30.06666667,29.67777778,30.42777778,882.5
5/22/2016,14:00,30.47777778,30.17777778,30.63888889,797.75
5/22/2016,15:00,30.27222222,29.97222222,30.55,596.08
5/22/2016,16:00,29.04444444,28.57222222,29.38888889,289.7
5/22/2016,17:00,27.92222222,27.37777778,28.6,175.02
5/22/2016,18:00,26.51111111,25.87222222,27.1,82.21
5/22/2016,19:00,24.60555556,23.82777778,25.32777778,7.65
5/22/2016,20:00,22.9,22.52222222,23.25,0
5/22/2016,21:00,21.43333333,21,21.82222222,0
5/22/2016,22:00,20.62222222,20.13888889,20.91111111,0
5/22/2016,23:00,19.18888889,18.82777778,19.77777778,0
5/23/2016,0:00,18.58333333,18.31111111,18.76111111,0
5/23/2016,1:00,18.27222222,18.22222222,18.37777778,0
5/23/2016,2:00,17.59444444,17.22222222,17.96111111,0
5/23/2016,3:00,16.8,16.57777778,17.12222222,0
5/23/2016,4:00,16.18333333,16.01111111,16.48888889,0
5/23/2016,5:00,15.86111111,15.8,15.98888889,2.02
5/23/2016,6:00,17.01666667,15.83888889,18.92777778,81.78
5/23/2016,7:00,21.2,19.85,22.27222222,283.88
5/23/2016,8:00,24.33888889,23.12777778,25.53888889,482.82
5/23/2016,9:00,26.4,25.93888889,27.02777778,661.85
5/23/2016,10:00,27.7,27.51111111,27.88888889,814.5
5/23/2016,11:00,28.32777778,27.97777778,28.91111111,906.5
5/23/2016,12:00,29.02222222,28.5,29.68888889,930.5
5/23/2016,13:00,29.67222222,29.32222222,30.32222222,917
5/23/2016,14:00,30.16666667,29.83888889,30.37777778,842.5
5/23/2016,15:00,30.81111111,30.62222222,31.03888889,683.18
5/23/2016,16:00,30.69444444,30.51111111,30.78888889,528
5/23/2016,17:00,30.56666667,30.08888889,31.01111111,329.08
5/23/2016,18:00,28.75,27.15,29.97222222,106.21
5/23/2016,19:00,25.42777778,24.83888889,26.46111111,7.42
5/23/2016,20:00,24.27777778,23.32222222,25.02777778,0
5/23/2016,21:00,21.46111111,20.42777778,22.65,0
5/23/2016,22:00,19.94444444,19.62222222,20.07222222,0
5/23/2016,23:00,19.2,18.52777778,19.93888889,0
5/24/2016,0:00,18.63333333,18.5,18.92222222,0
5/24/2016,1:00,18.15,17.8,18.48888889,0
5/24/2016,2:00,16.97222222,16.75,17.27777778,0
5/24/2016,3:00,16.23888889,16,16.58888889,0
5/24/2016,4:00,15.93888889,15.83888889,16.02777778,0
5/24/2016,5:00,15.9,15.83888889,15.93888889,2.67
5/24/2016,6:00,17.76666667,16.1,19.97777778,87.25
5/24/2016,7:00,22.15,21.12222222,23.17777778,270.95
5/24/2016,8:00,25.05,24.02222222,25.97222222,463.95
5/24/2016,9:00,27.40555556,26.58888889,28.01111111,623.35
5/24/2016,10:00,28.92777778,28.45,29.2,705.32
5/24/2016,11:00,29.80555556,29.26111111,30.57222222,788.2
5/24/2016,12:00,30.68333333,30.25,31.07222222,880
5/24/2016,13:00,31.89444444,31.67777778,32.1,904.25
5/24/2016,14:00,32.2,31.75,32.93888889,800.12
5/24/2016,15:00,31.45555556,29.7,32.37777778,516.73
5/24/2016,16:00,30.02777778,29.68888889,30.25,420
5/24/2016,17:00,29.76666667,29.23888889,30.16111111,319.52
5/24/2016,18:00,28.05555556,27.26111111,28.87222222,106.85
5/24/2016,19:00,25.8,24.92777778,26.72777778,8.58
5/24/2016,20:00,23.71111111,23.36111111,24.22222222,0
5/24/2016,21:00,23.07222222,22.76111111,23.3,0
5/24/2016,22:00,21.9,21.52777778,22.37777778,0
5/24/2016,23:00,20.91111111,20.1,21.47222222,0
5/25/2016,0:00,19.28888889,19.02222222,19.55,0
5/25/2016,1:00,18.45555556,17.95,18.76111111,0
5/25/2016,2:00,17.41666667,17.13888889,17.67222222,0
5/25/2016,3:00,16.89444444,16.62777778,17.11111111,0
5/25/2016,4:00,16.49444444,16.38888889,16.58888889,0
5/25/2016,5:00,16.50555556,16.31111111,16.63888889,1.88
5/25/2016,6:00,18.12222222,16.55,20.67222222,80.41
5/25/2016,7:00,22.98888889,21.41111111,24.6,272.6
5/25/2016,8:00,26.36111111,25.47777778,27.11111111,473.6
5/25/2016,9:00,28.15,27.37222222,29.02777778,653.05
5/25/2016,10:00,29.55,29.27222222,29.92222222,785.75
5/25/2016,11:00,30.80555556,30.23888889,31.15,906.75
5/25/2016,12:00,31.3,30.82777778,31.55,810
5/25/2016,13:00,32.26111111,31.97777778,32.55,869.18
5/25/2016,14:00,31.85,31.08888889,32.4,693.65
5/25/2016,15:00,31.79444444,31.65,31.93888889,710.62
5/25/2016,16:00,31.43888889,31.08888889,31.62777778,521
5/25/2016,17:00,30.63333333,30.21111111,30.95,324.38
5/25/2016,18:00,28.94444444,27.92777778,29.92222222,105.83
5/25/2016,19:00,26.37222222,25.45,27.33888889,7.89
5/25/2016,20:00,24.25,23.62222222,24.95,0
5/25/2016,21:00,22.7,22.08888889,23.37777778,0
5/25/2016,22:00,20.58333333,19.78888889,21.36111111,0
5/25/2016,23:00,18.98888889,18.72222222,19.25,0
5/26/2016,0:00,17.99444444,17.67222222,18.33888889,0
5/26/2016,1:00,17.18333333,16.92777778,17.42777778,0
5/26/2016,2:00,16.55555556,16.43888889,16.68888889,0
5/26/2016,3:00,16.31111111,16.18888889,16.37222222,0
5/26/2016,4:00,16.08888889,16.02222222,16.17777778,0
5/26/2016,5:00,16.05,15.88888889,16.2,2.9
5/26/2016,6:00,17.60555556,16.02777778,19.75,88.18
5/26/2016,7:00,21.97222222,20.51111111,23.22222222,266.12
5/26/2016,8:00,25.08333333,23.96111111,26.02222222,468.9
5/26/2016,9:00,26.87777778,26.57222222,27.42222222,654.6
5/26/2016,10:00,27.87222222,27.5,28.15,785.5
5/26/2016,11:00,29.10555556,28.12777778,29.72777778,852.82
5/26/2016,12:00,30.40555556,30.23888889,30.63888889,925.25
5/26/2016,13:00,30.85,30.38888889,31.12222222,895.75
5/26/2016,14:00,31.42777778,31.23888889,31.58888889,841
5/26/2016,15:00,31.17222222,31.05,31.27222222,703.38
5/26/2016,16:00,30.85,30.71111111,30.96111111,538.25
5/26/2016,17:00,29.82222222,29.2,30.37222222,346.25
5/26/2016,18:00,27.77777778,26.91111111,28.68888889,110.08
5/26/2016,19:00,25.15555556,24.07777778,26.3,6.96
5/26/2016,20:00,23.2,22.95,23.51111111,0
5/26/2016,21:00,21.95555556,21.37777778,22.65,0
5/26/2016,22:00,20.12222222,19.15,20.87222222,0
5/26/2016,23:00,18.94444444,18.87222222,19.02777778,0
5/27/2016,0:00,18.68333333,18.31111111,19.06111111,0
5/27/2016,1:00,18.07777778,17.8,18.35,0
5/27/2016,2:00,17.83333333,17.76111111,17.93888889,0
5/27/2016,3:00,18.26666667,18.05,18.56111111,0
5/27/2016,4:00,19.05,18.85,19.17222222,0.01
5/27/2016,5:00,18.86111111,18.76111111,18.97222222,2.26
5/27/2016,6:00,20.12222222,18.83888889,21.92222222,87.7
5/27/2016,7:00,23.95,22.82777778,25.15,286.75
5/27/2016,8:00,26.06111111,25.76111111,26.52222222,421.88
5/27/2016,9:00,27.5,27.12222222,27.87222222,654.78
5/27/2016,10:00,28.43888889,28.13888889,29.12777778,835.5
5/27/2016,11:00,29.49444444,29.27222222,29.66111111,883.5
5/27/2016,12:00,29.62222222,29.48888889,29.76111111,629.03
5/27/2016,13:00,30.48888889,29.98888889,30.93888889,790.97
5/27/2016,14:00,30.77777778,30.23888889,31.32222222,666.45
5/27/2016,15:00,30.53888889,29.92222222,31.46111111,493.42
5/27/2016,16:00,29.98333333,29.23888889,30.92222222,373.12
5/27/2016,17:00,28.7,28.55,28.98888889,170
5/27/2016,18:00,27.90555556,27.32222222,28.42777778,96.06
5/27/2016,19:00,26.22222222,25.43888889,26.97222222,7.91
5/27/2016,20:00,24.8,24.36111111,25.23888889,0
5/27/2016,21:00,23.51666667,23.02777778,23.96111111,0
5/27/2016,22:00,22.00555556,21.32777778,22.67777778,0
5/27/2016,23:00,21.35555556,21.13888889,21.52777778,0
5/28/2016,0:00,20.81666667,20.66111111,20.9,0
5/28/2016,1:00,20.13333333,19.6,20.57777778,0
5/28/2016,2:00,18.92222222,18.62222222,19.5,0
5/28/2016,3:00,18.33888889,17.97222222,18.58888889,0
5/28/2016,4:00,17.89444444,17.82777778,17.96111111,0
5/28/2016,5:00,17.67222222,17.52222222,17.75,1.76
5/28/2016,6:00,20.02777778,18.46111111,21.62222222,82.77
5/28/2016,7:00,23.11111111,22.25,23.96111111,283.05
5/28/2016,8:00,25.55555556,24.53888889,26.56111111,482
5/28/2016,9:00,27.47777778,27.16111111,27.76111111,651.65
5/28/2016,10:00,28.94444444,28.28888889,29.37777778,847.5
5/28/2016,11:00,29.95555556,29.51111111,30.57777778,896
5/28/2016,12:00,31.23888889,30.73888889,31.77777778,923.5
5/28/2016,13:00,32.44444444,32.12777778,32.88888889,923.5
5/28/2016,14:00,32.97777778,32.81111111,33.27222222,836
5/28/2016,15:00,33.27222222,33.01111111,33.46111111,702.6
5/28/2016,16:00,32.97777778,32.51111111,33.72222222,395.45
5/28/2016,17:00,32.32222222,31.18888889,33.21111111,298.25
5/28/2016,18:00,28.05555556,25.42777778,29.73888889,77.11
5/28/2016,19:00,23.9,23.67777778,24.03888889,35.41
5/28/2016,20:00,23.42222222,23.25,23.5,0
5/28/2016,21:00,22.82222222,22.62777778,23.03888889,0.01
5/28/2016,22:00,22.20555556,22,22.43888889,0
5/28/2016,23:00,21.67777778,21.43888889,21.88888889,0
5/29/2016,0:00,21.11666667,20.97777778,21.26111111,0.01
5/29/2016,1:00,21.3,21.06111111,21.45,0.01
5/29/2016,2:00,20.90555556,20.67777778,21.12222222,0.01
5/29/2016,3:00,20.72222222,20.52777778,20.83888889,0.01
5/29/2016,4:00,20.24444444,20.12222222,20.38888889,0.01
5/29/2016,5:00,19.9,19.82222222,20.07222222,2.27
5/29/2016,6:00,20.73333333,19.82222222,21.93888889,82.78
5/29/2016,7:00,23.98333333,23.02222222,25.2,272.8
5/29/2016,8:00,25.89444444,25.3,26.58888889,466.78
5/29/2016,9:00,27.62777778,26.92222222,28.1,640.48
5/29/2016,10:00,29.43333333,28.76111111,30.36111111,799.25
5/29/2016,11:00,30.43333333,29.72777778,30.75,648.4
5/29/2016,12:00,31.14444444,30.03888889,31.81111111,643.83
5/29/2016,13:00,32.33333333,31.4,32.82222222,905.5
5/29/2016,14:00,33.18888889,32.97777778,33.3,840.5
5/29/2016,15:00,33.06111111,31.77777778,33.78888889,571.18
5/29/2016,16:00,30.16666667,29.65,30.55,331.4
5/29/2016,17:00,30.65555556,29.71111111,31.46111111,277.45
5/29/2016,18:00,29.15,28.68888889,29.42777778,120.22
5/29/2016,19:00,27.54444444,26.7,28.37222222,19.11
5/29/2016,20:00,25.16111111,24.47777778,25.88888889,0
5/29/2016,21:00,24.15,23.65,24.61111111,0
5/29/2016,22:00,23.42222222,23.32222222,23.53888889,0
5/29/2016,23:00,23.13333333,22.87777778,23.23888889,0
5/30/2016,0:00,22.01111111,21.56111111,22.48888889,0
5/30/2016,1:00,21.38888889,21.28888889,21.47222222,0
5/30/2016,2:00,21.28888889,21.21111111,21.41111111,0
5/30/2016,3:00,21.19444444,21.08888889,21.3,0
5/30/2016,4:00,21.39444444,21.1,21.62777778,0.01
5/30/2016,5:00,21.65,21.5,21.82777778,2.41
5/30/2016,6:00,22.47777778,21.72777778,23.36111111,75.6
5/30/2016,7:00,25.13333333,24.08888889,26.27777778,248.6
5/30/2016,8:00,27.85555556,26.98888889,28.56111111,443.83
5/30/2016,9:00,29.75,29.12222222,30.46111111,626.8
5/30/2016,10:00,30.91666667,30.47222222,31.62222222,688.52
5/30/2016,11:00,32.27222222,31.92222222,32.57777778,744.45
5/30/2016,12:00,32.92777778,32.47222222,33.16111111,784.02
5/30/2016,13:00,33.71111111,33.45,34.1,729.43
5/30/2016,14:00,33.94444444,33.67222222,34.12777778,547.47
5/30/2016,15:00,33.83888889,33.11111111,34.71111111,645.68
5/30/2016,16:00,31.30555556,30.47777778,32.25,176.86
5/30/2016,17:00,27.61666667,25.97777778,29.62777778,44.21
5/30/2016,18:00,25.56111111,25.41111111,25.8,46.57
5/30/2016,19:00,25.38333333,25.16111111,25.52222222,6.21
5/30/2016,20:00,24.84444444,24.52222222,25.27222222,0
5/30/2016,21:00,24.18888889,24.05,24.35,0
5/30/2016,22:00,24.28333333,24.13888889,24.42777778,0
5/30/2016,23:00,24.08333333,23.96111111,24.2,0
5/31/2016,0:00,23.53333333,23.35,23.8,0
5/31/2016,1:00,22.54444444,21.78888889,23.11111111,0
5/31/2016,2:00,21.21111111,21.03888889,21.37222222,0
5/31/2016,3:00,20.62222222,20.52222222,20.71111111,0
5/31/2016,4:00,21.05555556,20.98888889,21.15,0
5/31/2016,5:00,20.41666667,20.15,20.82222222,2.02
5/31/2016,6:00,21.58888889,20.55,22.78888889,82.32
5/31/2016,7:00,24.62222222,23.38888889,26.1,244.5
5/31/2016,8:00,27.42777778,26.66111111,28.07222222,427
5/31/2016,9:00,29.06111111,28.52777778,29.5,605.43
5/31/2016,10:00,30.8,30.22777778,31.48888889,778.5
5/31/2016,11:00,32.33333333,31.72777778,32.93888889,870.25
5/31/2016,12:00,33.6,33.03888889,33.93888889,894.5
5/31/2016,13:00,34.45555556,34,34.73888889,919.25
5/31/2016,14:00,35.32222222,34.97777778,35.47777778,836.25
5/31/2016,15:00,34.22777778,31.97222222,35.27222222,471.75
5/31/2016,16:00,30.2,29.95,30.48888889,179.1
5/31/2016,17:00,32.17777778,31.53888889,32.57222222,311.6
5/31/2016,18:00,31.33333333,30.07222222,32.46111111,108.01
5/31/2016,19:00,27.54444444,24.71111111,29.21111111,4.37
5/31/2016,20:00,24.08888889,23.47222222,25.08888889,0
5/31/2016,21:00,23.52222222,22.96111111,23.82222222,0
5/31/2016,22:00,22.66111111,22.41111111,22.87222222,0
5/31/2016,23:00,22.34444444,22.07222222,22.61111111,0
6/1/2016,0:00,22.95555556,22.62777778,23.25,0
6/1/2016,1:00,22.55,22.36111111,22.81111111,0
6/1/2016,2:00,21.95,21.72222222,22.23888889,0
6/1/2016,3:00,21.38333333,21.26111111,21.63888889,0
6/1/2016,4:00,21.41666667,21.22222222,21.52777778,0
6/1/2016,5:00,20.85555556,20.72777778,20.98888889,2.86
6/1/2016,6:00,22.05,20.82777778,23.6,77.47
6/1/2016,7:00,25.27777778,24.22777778,26.72222222,261.08
6/1/2016,8:00,27.6,26.82777778,28.65,452.88
6/1/2016,9:00,29.43888889,29.1,30,629.12
6/1/2016,10:00,30.78333333,30.06111111,31.5,767.5
6/1/2016,11:00,32.27222222,31.8,32.93888889,861
6/1/2016,12:00,33.75555556,33.16111111,34.15,898.25
6/1/2016,13:00,34.44444444,33.98888889,34.91111111,887.25
6/1/2016,14:00,35.06111111,34.77222222,35.5,813.75
6/1/2016,15:00,35.11111111,33.63888889,35.87777778,705.83
6/1/2016,16:00,32.35,31.83888889,33.4,195.85
6/1/2016,17:00,29.83888889,29.02777778,30.97222222,37.04
6/1/2016,18:00,28.32222222,27.82222222,28.87222222,26.46
6/1/2016,19:00,27.17777778,26.65,27.66111111,4.44
6/1/2016,20:00,26.02222222,25.67222222,26.38888889,0
6/1/2016,21:00,24.67222222,24.36111111,25.27222222,0
6/1/2016,22:00,25.06666667,24.9,25.27222222,0
6/1/2016,23:00,24.46666667,24.05,24.82222222,0
6/2/2016,0:00,23.53333333,22.86111111,24.22222222,0
6/2/2016,1:00,22.47222222,22.22222222,22.63888889,0
6/2/2016,2:00,22.18333333,21.75,22.6,0
6/2/2016,3:00,21.43333333,21.26111111,21.75,0
6/2/2016,4:00,20.99444444,20.82222222,21.15,0
6/2/2016,5:00,20.77777778,20.68888889,20.91111111,2.78
6/2/2016,6:00,21.79444444,20.8,23.15,76.85
6/2/2016,7:00,25.1,23.87777778,26.68888889,248.15
6/2/2016,8:00,28.41111111,27.51111111,29.18888889,454.3
6/2/2016,9:00,29.91666667,29.4,30.43888889,623.55
6/2/2016,10:00,31.72222222,31.25,32.17777778,765.75
6/2/2016,11:00,32.97222222,32.62777778,33.36111111,788.6
6/2/2016,12:00,33.80555556,33.1,34.26111111,635.85
6/2/2016,13:00,34.31666667,33.53888889,34.92777778,654.6
6/2/2016,14:00,34.58888889,33.4,35.66111111,605.15
6/2/2016,15:00,34.65,33.97777778,35.23888889,567.33
6/2/2016,16:00,35.16111111,34.91111111,35.58888889,486.6
6/2/2016,17:00,34.03888889,32.85,35.02222222,189.9
6/2/2016,18:00,32.01111111,31.57222222,32.42777778,39.42
6/2/2016,19:00,30.21111111,29.87222222,31.16111111,6.96
6/2/2016,20:00,29.50555556,29.06111111,29.93888889,0
6/2/2016,21:00,28.46666667,28.12777778,28.78888889,0
6/2/2016,22:00,27.56666667,27.22777778,27.91111111,0
6/2/2016,23:00,26.73888889,26.43888889,27.02777778,0
6/3/2016,0:00,25.88888889,25.32777778,26.21111111,0
6/3/2016,1:00,24.97222222,24.47777778,25.22222222,0
6/3/2016,2:00,23.96111111,23.66111111,24.3,0
6/3/2016,3:00,23.05,22.6,23.56111111,0
6/3/2016,4:00,22.45,22.26111111,22.61111111,0
6/3/2016,5:00,22.24444444,22.13888889,22.37222222,2.32
6/3/2016,6:00,23.40555556,22.35,24.96111111,81.59
6/3/2016,7:00,26.50555556,25.6,27.55,264.18
6/3/2016,8:00,28.86666667,28.2,29.71111111,453.82
6/3/2016,9:00,30.76111111,29.96111111,31.5,626.85
6/3/2016,10:00,32.76111111,32.02222222,33.97777778,805.5
6/3/2016,11:00,33.50555556,32.47777778,34.45,599.12
6/3/2016,12:00,35.08888889,34.82777778,35.33888889,786.88
6/3/2016,13:00,36.05555556,35.42222222,36.56111111,896.5
6/3/2016,14:00,36.4,36.02222222,36.76111111,778.32
6/3/2016,15:00,35.31666667,34.9,35.73888889,491.78
6/3/2016,16:00,33.11111111,29.82777778,34.72777778,114.84
6/3/2016,17:00,24.61666667,23.76111111,26.12222222,14.28
6/3/2016,18:00,24.15555556,23.67222222,24.5,17.59
6/3/2016,19:00,24.52222222,24.31111111,24.77777778,19.05
6/3/2016,20:00,24.52777778,24.32222222,24.83888889,0.01
6/3/2016,21:00,24.13333333,23.95,24.26111111,0
6/3/2016,22:00,23.77222222,23.7,23.83888889,0
6/3/2016,23:00,23.87222222,23.83888889,23.92222222,0
6/4/2016,0:00,23.88333333,23.82222222,23.98888889,0
6/4/2016,1:00,23.94444444,23.72777778,24.07777778,0.01
6/4/2016,2:00,23.36111111,23.23888889,23.51111111,0
6/4/2016,3:00,23.15,23.02222222,23.22222222,0
6/4/2016,4:00,22.93888889,22.67777778,23.1,0
6/4/2016,5:00,22.58888889,22.43888889,22.7,2.26
6/4/2016,6:00,23.47222222,22.71111111,24.53888889,86.56
6/4/2016,7:00,25.87222222,24.97777778,26.81111111,271.1
6/4/2016,8:00,28.02777778,27.36111111,28.62777778,450.93
6/4/2016,9:00,29.62777778,29.07777778,30.25,626.43
6/4/2016,10:00,31.37222222,30.72777778,32.08888889,774.5
6/4/2016,11:00,32.91111111,32.41111111,33.38888889,892
6/4/2016,12:00,33.66111111,32.78888889,34.17777778,690.68
6/4/2016,13:00,34.15,33.48888889,34.93888889,746.77
6/4/2016,14:00,35.3,35.05,35.72222222,772.75
6/4/2016,15:00,34.49444444,33.68888889,35.1,404.42
6/4/2016,16:00,32.99444444,32.66111111,33.47222222,89.55
6/4/2016,17:00,29.17777778,28.27222222,30.47222222,68.49
6/4/2016,18:00,29.18333333,28.45,29.92777778,96.62
6/4/2016,19:00,29.08333333,28.45,29.45,13.27
6/4/2016,20:00,28.25,27.77777778,28.65,0
6/4/2016,21:00,27.28888889,27.03888889,27.57222222,0
6/4/2016,22:00,26.52777778,26.16111111,26.87222222,0
6/4/2016,23:00,25.75,25.63888889,25.88888889,0
6/5/2016,0:00,25.22777778,25.02777778,25.5,0
6/5/2016,1:00,25,24.81111111,25.13888889,0
6/5/2016,2:00,24.49444444,24.37777778,24.58888889,0
6/5/2016,3:00,24.2,24,24.33888889,0
6/5/2016,4:00,23.21111111,22.95,23.47222222,0
6/5/2016,5:00,22.68333333,22.55,22.83888889,2.41
6/5/2016,6:00,23.96111111,23.1,24.98888889,86.25
6/5/2016,7:00,26.54444444,25.42777778,27.52222222,276.62
6/5/2016,8:00,28.92222222,27.93888889,29.95,466.05
6/5/2016,9:00,30.19444444,29.97222222,30.43888889,481.57
6/5/2016,10:00,31.06666667,30.11111111,32.13888889,610.8
6/5/2016,11:00,33.02777778,32.67222222,33.5,813.18
6/5/2016,12:00,33.57222222,33.25,33.92777778,676.15
6/5/2016,13:00,33.76666667,33.07222222,34.33888889,572.7
6/5/2016,14:00,34.81666667,34.36111111,35.12777778,633.38
6/5/2016,15:00,33.83888889,32.97222222,35.15,472.4
6/5/2016,16:00,29.62777778,24.55,34.81111111,171.45
6/5/2016,17:00,24.28888889,24.12777778,24.42777778,64.24
6/5/2016,18:00,24.45,24.22222222,24.56111111,41.02
6/5/2016,19:00,24.50555556,24.42777778,24.61111111,7.1
6/5/2016,20:00,24.73888889,24.67777778,24.82222222,0.01
6/5/2016,21:00,24.56111111,24.5,24.6,0.01
6/5/2016,22:00,24.56666667,24.52777778,24.62777778,0
6/5/2016,23:00,24.26666667,24.12777778,24.46111111,0
6/6/2016,0:00,24.03888889,23.92222222,24.17222222,0
6/6/2016,1:00,23.92222222,23.88888889,23.93888889,0.01
6/6/2016,2:00,23.84444444,23.67222222,23.97777778,0.01
6/6/2016,3:00,23.70555556,23.62222222,23.78888889,0
6/6/2016,4:00,22.92222222,22.32777778,23.62777778,0
6/6/2016,5:00,22.76666667,22.48888889,22.98888889,0.43
6/6/2016,6:00,22.53888889,22.47222222,22.62777778,15.35
6/6/2016,7:00,23.1,22.77777778,23.33888889,53.08
6/6/2016,8:00,24.03888889,23.53888889,24.42222222,145.5
6/6/2016,9:00,25.31666667,24.63888889,26.07777778,263.43
6/6/2016,10:00,26.28333333,26.08888889,26.46111111,88.64
6/6/2016,11:00,26.46111111,25.87777778,27.18888889,161.59
6/6/2016,12:00,28.33333333,27.3,29.32222222,194.12
6/6/2016,13:00,24.2,22.6,28.23888889,21.33
6/6/2016,14:00,23.55,22.72222222,24.28888889,216.33
6/6/2016,15:00,24.97222222,24.45,25.42777778,189.28
6/6/2016,16:00,25.28333333,25.18888889,25.41111111,133.2
6/6/2016,17:00,25.34444444,25.2,25.45,76.49
6/6/2016,18:00,24.27777778,23.96111111,24.73888889,12.49
6/6/2016,19:00,23.81111111,23.76111111,23.87222222,0.51
6/6/2016,20:00,23.88333333,23.86111111,23.92777778,0.01
6/6/2016,21:00,24.28333333,23.96111111,24.72222222,0.01
6/6/2016,22:00,24.90555556,24.68888889,25.07777778,0.01
6/6/2016,23:00,25.13888889,24.82222222,25.35,0.01
6/7/2016,0:00,25.37777778,25.28888889,25.5,0.01
6/7/2016,1:00,25.88333333,25.66111111,25.98888889,0.01
6/7/2016,2:00,26.11666667,26.02777778,26.22777778,0.01
6/7/2016,3:00,26.05555556,25.77777778,26.25,0.01
6/7/2016,4:00,25.38888889,25.27222222,25.53888889,0
6/7/2016,5:00,24.33333333,24.05,24.81111111,0.41
6/7/2016,6:00,24.07777778,24.01111111,24.2,27.71
6/7/2016,7:00,24.68888889,24.43888889,24.97222222,132.2
6/7/2016,8:00,25.65555556,25.21111111,26.08888889,254.22
6/7/2016,9:00,27.35555556,26.81111111,27.71111111,528.35
6/7/2016,10:00,28.43333333,27.81111111,29.22777778,596.33
6/7/2016,11:00,29.52222222,29.12222222,30.12777778,732.75
6/7/2016,12:00,30.1,29.62222222,30.42222222,673.4
6/7/2016,13:00,30.89444444,30.35,31.11111111,838.5
6/7/2016,14:00,31.31666667,31.13888889,31.47222222,806.25
6/7/2016,15:00,31.27777778,30.92222222,31.57222222,542.15
6/7/2016,16:00,31.75555556,31.1,32.11111111,498.75
6/7/2016,17:00,31.78888889,31.67777778,31.97222222,330.62
6/7/2016,18:00,30.95,30.15,31.71111111,129.53
6/7/2016,19:00,28.58888889,27.27777778,29.75,9.49
6/7/2016,20:00,26.26666667,25.67777778,26.81111111,0.01
6/7/2016,21:00,25.17222222,24.91111111,25.37222222,0
6/7/2016,22:00,24.7,24.52777778,24.96111111,0
6/7/2016,23:00,24.25555556,24.17222222,24.4,0
6/8/2016,0:00,24.05,23.97222222,24.12222222,0
6/8/2016,1:00,23.95,23.92777778,23.97222222,0
6/8/2016,2:00,23.61111111,23.45,23.77777778,0
6/8/2016,3:00,23.07777778,22.95,23.22222222,0
6/8/2016,4:00,23.02777778,22.93888889,23.1,0
6/8/2016,5:00,23.09444444,22.93888889,23.32222222,2.23
6/8/2016,6:00,24.55555556,23.56111111,25.88888889,100.64
6/8/2016,7:00,26.94444444,25.82222222,28.03888889,274.4
6/8/2016,8:00,28.98333333,28.46111111,29.56111111,456.08
6/8/2016,9:00,30.5,30.16111111,30.88888889,613.2
6/8/2016,10:00,31.78888889,31.22777778,32.56111111,783.5
6/8/2016,11:00,32.75,32.23888889,33.17777778,858.75
6/8/2016,12:00,33.83888889,33.33888889,34.32777778,894.75
6/8/2016,13:00,34.19444444,33.98888889,34.38888889,889
6/8/2016,14:00,34.48333333,34.3,34.71111111,808
6/8/2016,15:00,34.89444444,34.82777778,34.96111111,681.25
6/8/2016,16:00,35.23888889,34.96111111,35.63888889,526.47
6/8/2016,17:00,34.82222222,34.2,35.37222222,343.57
6/8/2016,18:00,33.21111111,31.93888889,34.12777778,125.3
6/8/2016,19:00,30.45,29.8,31.25,9.5
6/8/2016,20:00,29.12777778,28.82222222,29.45,0
6/8/2016,21:00,27.94444444,27.17777778,28.48888889,0
6/8/2016,22:00,26.45,25.66111111,26.98888889,0
6/8/2016,23:00,24.45,24.12222222,25.02222222,0
6/9/2016,0:00,24.42777778,24.15,24.61111111,0
6/9/2016,1:00,23.97777778,23.72222222,24.12777778,0
6/9/2016,2:00,23.28888889,23.03888889,23.57222222,0
6/9/2016,3:00,23.10555556,22.97222222,23.2,0
6/9/2016,4:00,22.97222222,22.9,23.03888889,0
6/9/2016,5:00,23.11111111,22.91111111,23.35,0.88
6/9/2016,6:00,23.71111111,23.47222222,23.98888889,21.77
6/9/2016,7:00,24.36666667,24.08888889,24.77222222,69.52
6/9/2016,8:00,25.85,25.13888889,26.66111111,184.68
6/9/2016,9:00,28.61666667,27.02222222,30.32777778,541.33
6/9/2016,10:00,31.28333333,30.77222222,31.73888889,772
6/9/2016,11:00,32.26111111,31.87222222,32.77222222,776.5
6/9/2016,12:00,33.42222222,33.15,33.68888889,871.5
6/9/2016,13:00,33.43333333,33.18888889,33.7,674.7
6/9/2016,14:00,34.04444444,33.63888889,34.63888889,654.53
6/9/2016,15:00,33.07222222,32.42222222,33.33888889,277.67
6/9/2016,16:00,31.66111111,31.43888889,31.87222222,183.93
